,round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer,eval_f1score_mean,eval_f1score_std
590,200,1.035320240684918,0.8142857228006636,0.43884350444589343,0.0003296938213088373,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
591,200,0.8459797578198569,0.8476190618106297,0.5267346586499896,0.0003352951630181088,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
592,200,1.1334634712764196,0.8476190618106297,0.5471428283623286,0.0013625897353131502,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
593,200,0.935053905418941,0.8095238055501666,0.41850812605449134,0.0003470762635599408,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
594,200,1.1152995152132852,0.8428571471146175,0.5404977985790798,0.0002124284391317865,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
595,250,0.05684419394071613,0.8190476247242519,0.4585652240685054,3.226086120561198e-05,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
596,250,0.06445799267717771,0.8333333330495017,0.47728410831519535,0.00013889723006446726,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
597,250,0.06258866669876235,0.8285714387893677,0.5093135041849953,0.001130436594504904,0.9979550114438578,0.9754601172142965,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
598,250,0.06057981082371303,0.8523809560707637,0.5973194335188184,3.9104303857730485e-05,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
599,250,0.06152529934687274,0.8333333330495017,0.5211229532957077,0.0001382067165885938,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
600,250,0.06616963919784341,0.8380952400820596,0.5574877670833043,4.2482630484378536e-05,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
601,250,0.9206755144255502,0.8476190541471754,0.5481632326330458,0.00029483593995786455,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
602,250,1.0145020216703415,0.838095257963453,0.5170778862067631,0.0003008044181103951,1.0,1.0,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
603,250,0.939180343917438,0.8428571573325566,0.5369047211749213,0.00045672416760898397,1.0,0.999999998902982,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
604,250,1.1836372980049679,0.8333333228315626,0.492024769953319,0.0030305727435514457,0.9979550114438578,0.9921121794753279,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
605,250,1.0284036236149925,0.8142857330186026,0.4567856937646866,0.0006296583380523989,1.0,1.0,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
606,250,1.276440303666251,0.8523809484073094,0.5969983156238283,0.0008445925356449726,1.0,0.9938650306748467,<function relu at 0x000001BD33E1DC80>,27,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
607,200,0.05948241342391287,0.8333333222638993,0.5106613462169965,0.00011640982224452662,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
608,200,0.06146026058566002,0.8285714132445199,0.5225851351306552,8.224465837011758e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
609,200,0.06292734146118165,0.8190476128033229,0.4919918641448021,2.2221074848779707e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
610,200,0.0625631210349855,0.8047618945439656,0.4370594844222069,9.337939086956429e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
611,200,0.05912486914367903,0.8333333222638993,0.5256440269095557,1.3601560421154367e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
612,200,0.060423010569952786,0.8238095042251405,0.5081045458714167,7.653285304305393e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
613,200,0.7957315612406958,0.8333333222638993,0.5276226087695076,0.0007086133585332422,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
614,200,0.8784097010181063,0.8333333134651184,0.5245022773033097,0.0002589638611564964,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
615,200,0.8018142447585151,0.8333333222638993,0.5103586329590707,0.00027420566939122227,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
616,200,0.9067648619413375,0.8380952312832787,0.5505855703637713,0.00011201039880897077,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
617,200,0.892668818008332,0.8333333222638993,0.5482489969049181,0.000266592775913482,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
618,200,1.0389085368031548,0.8285714132445199,0.5222336634283974,0.0015015293011709624,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
619,250,0.053247547956804434,0.8619047499838329,0.6044888994523457,2.5880361602769364e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
620,250,0.061033210282524425,0.8333333310626801,0.5337414591794922,1.1519420516068282e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
621,250,0.05893761771952822,0.8285714308420817,0.5009334688385327,2.394863453872224e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
622,250,0.06159388238475436,0.8380952224844977,0.5597837123132887,3.7436348138038152e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
623,250,0.06268134354835465,0.8285714288552603,0.5093934035726956,1.2723946200197028e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
624,250,0.06216187415023645,0.8285714220433008,0.5381085669000943,3.979493733986564e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
625,250,0.8823106383993512,0.8380952312832787,0.5527849510312081,0.00020253990314181194,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
626,250,0.9946767340103785,0.8380952400820596,0.5469076291436241,7.632575367889482e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
627,250,0.9571253973813284,0.8095238035633451,0.48579722763527006,0.00019692444461381163,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
628,250,0.9157598368468739,0.8571428497632344,0.5581529156792732,4.350506036670258e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
629,250,0.8910397878005392,0.8380952400820596,0.5231348783487365,0.00019650211895981247,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
630,250,1.0507604143449238,0.8285714132445199,0.5211516861404691,2.929010503747546e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
631,200,0.06224030085972377,0.8190476128033229,0.4561243113307726,4.598004671627218e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
632,200,0.06157408856919833,0.8333333222638993,0.5224849104171707,2.036918638033729e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
633,200,0.05876001016724677,0.8476190405232565,0.5585629674650374,6.677902110674404e-05,1.0,0.999999991223856,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
634,200,0.06707249556978544,0.8190476216021039,0.5192724447165217,1.9015222683418607e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
635,200,0.05823021007790452,0.8428571227050963,0.557791103209768,3.222063739191882e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
636,200,0.0688608327703107,0.8238095130239215,0.4889932748107683,0.0013050616208424995,0.995910016793171,0.9909002727282316,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
637,200,0.8602191182829085,0.8190476128033229,0.4550113007426262,0.0006537486325365211,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
638,200,0.9214932694321587,0.8333333310626801,0.5150719925051643,0.0003555951652166235,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
639,200,0.9268563849585397,0.8238095218227023,0.4632123716530346,0.0012752482880070922,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
640,200,0.9431632293122155,0.8095237947645642,0.4671211816725277,0.0002547316780134227,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
641,200,0.8921568772622517,0.8476190317244757,0.5593830842347373,0.00023730358169496237,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
642,200,1.098872075478236,0.852380949542636,0.5640329649760609,0.0007350304805429817,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
643,250,0.061001403541082425,0.8285714308420817,0.4926190060519037,3.3920527799815606e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
644,250,0.06087982715772731,0.8428571315038772,0.5928736639874322,7.486769826639556e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
645,250,0.058632746267886386,0.8380952224844977,0.5409307032823563,3.629849685069424e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
646,250,0.06693617476239092,0.8380952400820596,0.5246031421281042,5.965608191688609e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
647,250,0.06392709756536143,0.8428571315038772,0.5258332864869208,2.6971772346745105e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
648,250,0.0654268280824735,0.8380952312832787,0.5395141435520989,5.874409609673047e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
649,250,0.8999998689407394,0.8476190405232565,0.5505548780163129,0.00036885693669259635,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
650,250,1.0720993934642702,0.8333333222638993,0.5306476384401322,8.50684232123309e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
651,250,0.9347376101073764,0.8333333222638993,0.5122270012895266,0.0018667781866566352,0.9979550083965856,0.9962708974420903,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
652,250,1.2310967135997046,0.8333333134651184,0.5611351194835844,0.0010443754247462344,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
653,250,0.9474667742138817,0.8523809407438551,0.5485047890316872,0.00026444058489399165,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
654,250,1.1751283603055136,0.8238095218227023,0.5265644077743803,0.0005596252439948559,1.0,1.0,<function relu at 0x000001BD33E1DC80>,31,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
655,250,0.058625507301517894,0.8476190567016602,0.5716243663004467,0.007995674782506642,0.9815950931215579,0.9011211856011233,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
656,250,0.051153311505913734,0.8619047701358795,0.5856214932032994,0.00888183829529242,0.9795501034683977,0.9540980333930875,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
657,250,0.053198485468913405,0.8666666746139526,0.6280869543552399,0.008873321611137845,0.9795501034683977,0.9552311889964379,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
658,250,0.049979817866447514,0.8714285790920258,0.619923683149474,0.007997870548382193,0.9815950931215579,0.9565063082367364,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
659,250,0.05800862197897264,0.8619047701358795,0.6126313784292766,0.007986364947123173,0.9815950931215579,0.9339535539866957,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
660,250,0.06988667174287652,0.8238095343112946,0.4954081348010472,0.013117744713842732,0.9631901862431158,0.9186243232042511,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
661,250,1.0830718789781844,0.842857152223587,0.5780251111303057,0.00012303307935856376,1.0,0.999999996708946,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
662,250,1.2011853285532976,0.842857152223587,0.5252473460776466,3.574463202440806e-05,1.0,0.9693251445980892,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
663,250,1.2264021424842733,0.842857152223587,0.6175169625452587,0.01163221690353148,0.9938650310405193,0.9903947246586619,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
664,250,1.2554428417767798,0.8380952477455139,0.5364151405436652,0.00016330810680346148,1.0,0.9999999780596399,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
665,250,1.298086156802518,0.8333333432674408,0.5515305719205311,0.00020490287552595097,1.0,0.99999998902982,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
666,250,1.1864163638757808,0.8523809611797333,0.6215058330978666,3.0915462302019574e-05,1.0,0.9386502848081062,<function elu at 0x000001BD33E1DA60>,15,0.1,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
667,250,0.055354217545495236,0.8666666746139526,0.6181663189615522,0.009777490171469158,0.9775051138152374,0.9383670007524315,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
668,250,0.0612586778588593,0.842857152223587,0.5647031175238746,0.008876413084219822,0.9795501034683977,0.9623266816870567,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
669,250,0.05255352036943961,0.8761904835700989,0.6351731249264309,0.012437027622732461,0.9693251552025964,0.9379834298707225,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
670,250,0.061093394440831617,0.8523809611797333,0.5741496341569083,0.008016140541058021,0.9815950931215579,0.9560680967167111,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
671,250,0.05036716790138079,0.880952388048172,0.6540455222129822,0.008876538544084829,0.9795501034683977,0.9153763622594026,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
672,250,0.06464212786938463,0.842857152223587,0.5694650326456342,0.008254994162100257,0.9795501034683977,0.9499460789689257,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
673,250,1.2813229044633252,0.8095238208770752,0.5025200588362557,0.004396436816402618,0.9979550103468398,0.9965916711128563,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
674,250,1.419866259875042,0.8285714387893677,0.5205215087958744,0.000618522879438665,1.0,0.9386502957782863,<function elu at 0x000001BD33E1DA60>,15,0.2,,250,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
